
0;3,409385681152344e-05
863;0,00023412704467773438
15;2,1696090698242188e-05
0;9,465217590332031e-05
476;0,00017380714416503906
0;9,298324584960938e-05
476;9,894371032714844e-05
2320;0,0001468658447265625
52;1,9311904907226562e-05
1;2,9087066650390625e-05
6043;0,0001418590545654297
238;9,465217590332031e-05
4153;0,0003960132598876953
0;4,100799560546875e-05
951;0,00024318695068359375
805;5,745887756347656e-05
1;2,2649765014648438e-05
6043;0,00014710426330566406
192;8,702278137207031e-05
863;0,00023984909057617188
37;9,822845458984375e-05
5782;0,00043892860412597656
0;5,245208740234375e-05
831;0,00012087821960449219
1;2,6464462280273438e-05
6043;0,0001475811004638672
4153;0,0004000663757324219
97;6,937980651855469e-05
16;2,5033950805664062e-05
1;2,0265579223632812e-05
6043;0,00015974044799804688
0;2,765655517578125e-05
1;1,811981201171875e-05
24;2,2172927856445312e-05
338;0,000102996826171875
1;1,7404556274414062e-05
6043;0,00042057037353515625
6043;0,0006549358367919922
338;4,100799560546875e-05
4153;0,00014972686767578125
0;1,9311904907226562e-05
0;1,8835067749023438e-05
6043;0,00017309188842773438
132;7,653236389160156e-05
1622;0,0002639293670654297
256;4,57763671875e-05
0;5,054473876953125e-05
0;3,838539123535156e-05
37;0,0002894401550292969
0;2,288818359375e-05
97;7,677078247070312e-05
24;0,00011849403381347656
0;1,8358230590820312e-05
1205;0,0002543926239013672
6;1,9550323486328125e-05
974;0,0002491474151611328
52;4,38690185546875e-05
100;2,7894973754882812e-05
4;2,0265579223632812e-05
238;9,322166442871094e-05
1045;8,58306884765625e-05
0;1,8358230590820312e-05
15;2,3126602172851562e-05
1250;0,0001125335693359375
6043;0,00031113624572753906
197;3,2901763916015625e-05
6043;0,0006401538848876953
6043;0,00014829635620117188
974;5,793571472167969e-05
347;4,00543212890625e-05
1;1,9073486328125e-05
0;9,417533874511719e-05
831;5,53131103515625e-05
89;0,00014519691467285156
0;1,621246337890625e-05
831;5,698204040527344e-05
45;0,0001163482666015625
0;7,581710815429688e-05
338;3,719329833984375e-05
0;1,5020370483398438e-05
831;6,747245788574219e-05
0;6,365776062011719e-05
0;1,811981201171875e-05
6043;0,00016570091247558594
132;0,00010657310485839844
6043;0,00021314620971679688
0;2,0742416381835938e-05
238;4,267692565917969e-05
192;7,867813110351562e-05
0;1,7642974853515625e-05
0;1,6927719116210938e-05
1935;0,0001575946807861328
1709;0,00014400482177734375
0;2,3126602172851562e-05
1124;0,00010371208190917969
5172;0,00019168853759765625
1821;0,00012636184692382812
1205;7,653236389160156e-05
51;5,459785461425781e-05
988;7,653236389160156e-05
5782;0,0002410411834716797
6043;0,0005412101745605469
1947;0,0004398822784423828
975;0,00015997886657714844
89;5,412101745605469e-05
0;5,0067901611328125e-05
3151;0,00045013427734375
6043;0,0001685619354248047
0;9,584426879882812e-05
1878;0,00018548965454101562
0;3,528594970703125e-05
1752;0,00017976760864257812
6258;0,0006468296051025391
1079;0,0002899169921875
249;8,797645568847656e-05
0;3,886222839355469e-05
6043;0,00013327598571777344
2491;0,00047707557678222656
2105;0,0003952980041503906
6268;0,0006480216979980469
6044;0,0002338886260986328
1285;0,000125885009765625
831;0,00017333030700683594
3;3,600120544433594e-05
511;8,177757263183594e-05
263;6,723403930664062e-05
89;7,724761962890625e-05
338;5,698204040527344e-05
0;3,62396240234375e-05
1785;0,0001468658447265625
18;3,910064697265625e-05
1872;0,0004076957702636719
717;0,0001456737518310547
1207;0,00013399124145507812
7823;0,0005228519439697266
1713;0,0004096031188964844
1880;0,00018072128295898438
338;6,103515625e-05
6044;0,0004963874816894531
0;4,0531158447265625e-05
685;0,00022530555725097656
322;5,7697296142578125e-05
7834;0,0008611679077148438
2254;0,00018978118896484375
256;5,412101745605469e-05
2101;0,0001850128173828125
273;0,00016045570373535156
1923;0,000270843505859375
206;5,984306335449219e-05
868;0,0001971721649169922
7167;0,0005905628204345703
52;4,124641418457031e-05
136;0,00011897087097167969
1077;0,00018906593322753906
814;7,605552673339844e-05
685;0,00010633468627929688
172;0,00010919570922851562
2585;0,0004131793975830078
1929;0,00038361549377441406
4205;0,00021719932556152344
2208;0,0001697540283203125
149;9,942054748535156e-05
2782;0,0005383491516113281
831;7,867813110351562e-05
2351;0,0005564689636230469
6043;0,0005500316619873047
1904;0,0004203319549560547
519;8,58306884765625e-05
1791;0,00023484230041503906
6141;0,00035262107849121094
1798;0,00015091896057128906
2766;0,00048422813415527344
0;5,841255187988281e-05
100;0,0001125335693359375
9;3,910064697265625e-05
707;0,0001838207244873047
90;7,867813110351562e-05
52;4,8160552978515625e-05
831;8,153915405273438e-05
2866;0,00046753883361816406
839;0,0002009868621826172
1647;0,0001811981201171875
2073;0,0002129077911376953
1250;0,0001266002655029297
1780;0,00014138221740722656
1837;0,00019168853759765625
16;4,124641418457031e-05
6067;0,00058746337890625
100;7,462501525878906e-05
2740;0,000308990478515625
66;4,291534423828125e-05
6043;0,0001475811004638672
7562;0,0006725788116455078
1;9,393692016601562e-05
18;0,00010657310485839844
1780;0,0002818107604980469
655;0,00010156631469726562
13;0,00010538101196289062
708;0,00015926361083984375
12673;0,0007741451263427734
